num_obs_baseline,num_females_baseline,num_males_baseline,p_alive_55,p_alive_60,p_alive_65,p_alive_70,p_alive_75,p_alive_80,p_alive_85,p_alive_90,p_alive_95,p_alive_females_55,p_alive_females_60,p_alive_females_65,p_alive_females_70,p_alive_females_75,p_alive_females_80,p_alive_females_85,p_alive_females_90,p_alive_females_95,p_alive_males_55,p_alive_males_60,p_alive_males_65,p_alive_males_70,p_alive_males_75,p_alive_males_80,p_alive_males_85,p_alive_males_90,p_alive_males_95,mortality_logHR_50-55,mortality_logHR_55-60,mortality_logHR_60-65,mortality_logHR_65-70,mortality_logHR_70-75,mortality_logHR_75-80,mortality_logHR_80-85,mortality_logHR_85-90,mortality_logHR_90-95,at_risk_females_50,at_risk_females_55,at_risk_females_60,at_risk_females_65,at_risk_females_70,at_risk_females_75,at_risk_females_80,at_risk_females_85,at_risk_females_90,at_risk_males_50,at_risk_males_55,at_risk_males_60,at_risk_males_65,at_risk_males_70,at_risk_males_75,at_risk_males_80,at_risk_males_85,at_risk_males_90,dem_inc_rate_50-55,dem_inc_rate_55-60,dem_inc_rate_60-65,dem_inc_rate_65-70,dem_inc_rate_70-75,dem_inc_rate_75-80,dem_inc_rate_80-85,dem_inc_rate_85-90,dem_inc_rate_90-95,dem_inc_rate_females_50-55,dem_inc_rate_females_55-60,dem_inc_rate_females_60-65,dem_inc_rate_females_65-70,dem_inc_rate_females_70-75,dem_inc_rate_females_75-80,dem_inc_rate_females_80-85,dem_inc_rate_females_85-90,dem_inc_rate_females_90-95,dem_inc_rate_males_50-55,dem_inc_rate_males_55-60,dem_inc_rate_males_60-65,dem_inc_rate_males_65-70,dem_inc_rate_males_70-75,dem_inc_rate_males_75-80,dem_inc_rate_males_80-85,dem_inc_rate_males_85-90,dem_inc_rate_males_90-95,inc_cases_females_50-55,inc_cases_females_55-60,inc_cases_females_60-65,inc_cases_females_65-70,inc_cases_females_70-75,inc_cases_females_75-80,inc_cases_females_80-85,inc_cases_females_85-90,inc_cases_females_90-95,inc_cases_males_50-55,inc_cases_males_55-60,inc_cases_males_60-65,inc_cases_males_65-70,inc_cases_males_70-75,inc_cases_males_75-80,inc_cases_males_80-85,inc_cases_males_85-90,inc_cases_males_90-95,PY_females_50-55,PY_females_55-60,PY_females_60-65,PY_females_65-70,PY_females_70-75,PY_females_75-80,PY_females_80-85,PY_females_85-90,PY_females_90-95,PY_males_50-55,PY_males_55-60,PY_males_60-65,PY_males_65-70,PY_males_70-75,PY_males_75-80,PY_males_80-85,PY_males_85-90,PY_males_90-95,logIRR_50-55,logIRR_SE_50-55,logIRR_CI_95_Lower_50-55,logIRR_CI_95_Upper_50-55,logIRR_CI_95_Coverage_50-55,logIRR_55-60,logIRR_SE_55-60,logIRR_CI_95_Lower_55-60,logIRR_CI_95_Upper_55-60,logIRR_CI_95_Coverage_55-60,logIRR_60-65,logIRR_SE_60-65,logIRR_CI_95_Lower_60-65,logIRR_CI_95_Upper_60-65,logIRR_CI_95_Coverage_60-65,logIRR_65-70,logIRR_SE_65-70,logIRR_CI_95_Lower_65-70,logIRR_CI_95_Upper_65-70,logIRR_CI_95_Coverage_65-70,logIRR_70-75,logIRR_SE_70-75,logIRR_CI_95_Lower_70-75,logIRR_CI_95_Upper_70-75,logIRR_CI_95_Coverage_70-75,logIRR_75-80,logIRR_SE_75-80,logIRR_CI_95_Lower_75-80,logIRR_CI_95_Upper_75-80,logIRR_CI_95_Coverage_75-80,logIRR_80-85,logIRR_SE_80-85,logIRR_CI_95_Lower_80-85,logIRR_CI_95_Upper_80-85,logIRR_CI_95_Coverage_80-85,logIRR_85-90,logIRR_SE_85-90,logIRR_CI_95_Lower_85-90,logIRR_CI_95_Upper_85-90,logIRR_CI_95_Coverage_85-90,logIRR_90-95,logIRR_SE_90-95,logIRR_CI_95_Lower_90-95,logIRR_CI_95_Upper_90-95,logIRR_CI_95_Coverage_90-95,dem_cases_females_50-55,dem_cases_females_55-60,dem_cases_females_60-65,dem_cases_females_65-70,dem_cases_females_70-75,dem_cases_females_75-80,dem_cases_females_80-85,dem_cases_females_85-90,dem_cases_females_90-95,dem_cases_males_50-55,dem_cases_males_55-60,dem_cases_males_60-65,dem_cases_males_65-70,dem_cases_males_70-75,dem_cases_males_75-80,dem_cases_males_80-85,dem_cases_males_85-90,dem_cases_males_90-95,prop_dem_females_55,prop_dem_females_60,prop_dem_females_65,prop_dem_females_70,prop_dem_females_75,prop_dem_females_80,prop_dem_females_85,prop_dem_females_90,prop_dem_females_95,prop_dem_males_55,prop_dem_males_60,prop_dem_males_65,prop_dem_males_70,prop_dem_males_75,prop_dem_males_80,prop_dem_males_85,prop_dem_males_90,prop_dem_males_95,mean_U_at_risk_females_50,mean_U_at_risk_females_55,mean_U_at_risk_females_60,mean_U_at_risk_females_65,mean_U_at_risk_females_70,mean_U_at_risk_females_75,mean_U_at_risk_females_80,mean_U_at_risk_females_85,mean_U_at_risk_females_90,mean_U_at_risk_males_50,mean_U_at_risk_males_55,mean_U_at_risk_males_60,mean_U_at_risk_males_65,mean_U_at_risk_males_70,mean_U_at_risk_males_75,mean_U_at_risk_males_80,mean_U_at_risk_males_85,mean_U_at_risk_males_90
99999,50980,49019,0.980939809398094,0.959079590795908,0.936779367793678,0.912529125291253,0.8530885308853089,0.7647676476764768,0.6445864458644587,0.48687486874868746,0.2862128621286213,0.9856414280109848,0.9700078462142017,0.9555511965476657,0.9406433895645351,0.9005884660651235,0.8354845037269517,0.7354256571204394,0.5842487249901922,0.3633581796783052,0.9760501030212775,0.9477141516554806,0.9172565739815174,0.8832901527978947,0.8036883657357351,0.6912217711499623,0.5501132214039454,0.3856055815092107,0.20598135416879168,-0.5162155208927718,-0.6114184579551007,-0.7767815454305631,-0.8756356009747681,-0.7749374924456894,-0.6989545381478796,-0.581635867306026,-0.4365216266801862,-0.2794725793202884,50980,50245,49436,48521,47086,43479,37429,28927,19327,49019,47842,46434,44816,42507,37423,30079,21436,12939,0.012,0.066,0.668,3.014,7.773,16.93,31.002,48.381,69.559,0.012,0.048,0.739,2.937,7.767,16.908,31.311,48.165,70.285,0.012,0.085,0.592,3.098,7.78,16.957,30.601,48.687,68.422,3,12,181,702,1758,3415,5172,5764,4960,3,20,135,676,1554,2849,3913,4106,3080,252988.74506139933,249192.34764104412,244810.25838186906,239010.55419295808,226336.33423335513,201977.3625409786,165179.24442655133,119673.1746512882,70569.82269915826,242114.30514759157,235587.89152044014,228157.10304378072,218194.97721374017,199738.94280399935,168015.7378778148,127870.17104923699,84334.29176930858,45014.946497525656,0,0.816496580927726,-1.600333298618343,1.600333298618343,1,-0.5714502455824255,0.3651483716701107,-1.2871410540558426,0.14424056289099152,1,0.2217912860641962,0.11372013579775768,-0.0011001800994088484,0.4446827522278013,1,-0.05336808977819387,0.05388683851674569,-0.1589862932710154,0.05225011371462767,1,-0.0016723487527899913,0.034818513141431695,-0.0699166345099961,0.06657193700441613,1,-0.002893845220446867,0.025373728927140248,-0.052626353917641755,0.04683866347674802,1,0.02293678534309823,0.02118743014928217,-0.018590577749494824,0.06446414843569129,1,-0.01077943779226756,0.020421475502656668,-0.05080552977747463,0.02924665419293951,1,0.026863994442552476,0.02294097268864446,-0.018100312027190667,0.07182830091229561,1,3,15,196,895,2626,5848,10336,14329,15418,3,23,157,823,2345,4822,7717,9636,9043,5.8846606512357785e-5,2.9851934405349464e-4,0.003963519443489515,0.01837254177443856,0.05476081244526004,0.12737410698728002,0.24266898316624796,0.3821882001493652,0.5176431089474568,6.120075888941023e-5,4.807189884000418e-4,0.0033795419321508524,0.01830393879411961,0.054159545475541596,0.1223982130165499,0.22775433108048285,0.35733887117110436,0.47841498254153,-0.005138843821995504,-0.005083928912680791,-0.003613923893949833,-0.00812220616700845,-0.02905540566118598,-0.08166724862296813,-0.18168173933623086,-0.33271427770328754,-0.5232350842111959,-0.0023471831621778047,-0.0025363970761426496,-0.002846162081427764,-0.007552447722746903,-0.02833355003854744,-0.0814493793192334,-0.17656049301185828,-0.3245548455594952,-0.5165874999094505
100000,51009,48991,0.98082,0.95833,0.93568,0.91149,0.8537,0.76486,0.64533,0.48668,0.28514,0.985022250975318,0.9697504361975338,0.9553608186790566,0.9394812680115274,0.9013703464094571,0.8377933305887196,0.7387127761767531,0.5848379697700405,0.36291634809543416,0.9764446530995489,0.946439141883203,0.9151885040109408,0.882345736972097,0.8040660529485008,0.6889224551448225,0.5481006715519177,0.38447878181706846,0.20415994774550428,-0.45674428947342866,-0.6921680257578449,-0.809403115388283,-0.7796234070268242,-0.8091187037504167,-0.7475683741952744,-0.5973779626429503,-0.42028484652999815,-0.2851053657046721,51009,50245,49442,48564,47033,43526,37497,28884,19142,48991,47837,46345,44688,42519,37473,29975,21172,12712,0,0.097,0.601,2.948,7.8,16.941,32.139,49.106,69.945,0,0.096,0.604,3.113,7.852,16.848,32.322,49.444,70.084,0,0.098,0.598,2.767,7.741,17.052,31.9,48.622,69.724,0,24,148,744,1777,3411,5336,5886,4932,0,23,136,603,1544,2869,4049,4050,3082,253070.0585258453,249267.79842578355,245031.58433113463,238978.800387609,226318.75462634602,202453.8391141566,165088.3349142717,119044.33151566498,70372.73353915215,242097.57763346145,235447.83310526263,227498.86338875632,217938.080062151,199453.29776862852,168249.44496069153,126926.61140616566,83295.3015694003,44203.04241697908,NaN,Inf,NaN,NaN,NA,-0.020619287202735703,0.29179603756088235,-0.5925395208220652,0.5513009464165937,1,0.009983443984183205,0.11878424951662298,-0.22283368506839782,0.24280057303676425,1,0.11782319065468226,0.05479471520327966,0.01042554885625413,0.2252208324531104,0,0.014237398191638388,0.03479101313910711,-0.05395298756101155,0.08242778394428832,1,-0.012035543511344225,0.025332245490031467,-0.0616867446718059,0.037615657649117444,1,0.013142103135652904,0.020841805547306292,-0.027707835737067425,0.05399204200837324,1,0.016764612648381153,0.020415882188982746,-0.023250516442025027,0.05677974173878733,1,0.005149931272221952,0.02296131824139327,-0.03985425248090886,0.05015411502535276,1,0,24,172,912,2666,5863,10574,14683,15622,0,23,158,751,2252,4788,7825,9730,9206,0,4.776594686038412e-4,0.0034771358104556667,0.018714602314700814,0.05563206877843162,0.12751750837356995,0.24743184743184743,0.38966587935564345,0.5236658621614374,0,4.807993812321007e-4,0.0034075959195117218,0.016749933089481667,0.05209706896152867,0.12154752233956133,0.2318449823708927,0.3623566214807091,0.48874495646634103,0.012449037967356977,0.012135647047128384,0.011627555520302655,0.006516092002043621,-0.014971838263666487,-0.06714971417257591,-0.16176575188336723,-0.31641314339050647,-0.5168625658464319,-0.003786493895122412,-0.0033423301472944983,-0.004173154524905059,-0.009822402191630962,-0.02923240991813017,-0.07707770566137498,-0.1728669357259331,-0.32561348309837723,-0.5366956549991968
99998,51274,48724,0.9790195803916079,0.9574791495829916,0.9339786795735915,0.9101882037640753,0.8512170243404868,0.7628052561051221,0.6422628452569051,0.48353967079341587,0.28504570091401826,0.9834223973163787,0.9685220579631002,0.9523540195810742,0.9363615087568748,0.8962047041385498,0.8315715567344073,0.7308187385419511,0.5786363459063073,0.36182080586652104,0.9743863393810032,0.9458583039159346,0.9146416550365323,0.882645103029308,0.8038748871192841,0.6904400295542238,0.5490723257532222,0.3834660536901732,0.20425252442328215,-0.43914266339016966,-0.6658260449017305,-0.6896626734718712,-0.7433799273895392,-0.7574187773475675,-0.7085485208935566,-0.573917384289178,-0.43316239851749777,-0.2986076420362629,51274,50422,49642,48661,47142,43506,37457,28793,19184,48724,47475,46074,44400,42231,37276,29858,21050,12593,0.006,0.06,0.665,3.042,7.757,17.072,32.188,48.893,70.401,0.008,0.068,0.639,3.028,7.989,16.972,32.014,48.446,70.419,0.004,0.051,0.694,3.058,7.491,17.193,32.416,49.534,70.372,2,17,157,725,1810,3430,5280,5759,4959,1,12,157,662,1487,2879,4096,4100,3056,254179.7914699796,250148.75823949018,245714.0567466876,239439.45110664365,226558.71004160953,202093.87416177712,164930.283087229,118873.62619323884,70421.19566802948,240563.20517394596,233874.0953562256,226199.24461843527,216458.7464930109,198495.74352736608,167452.9775664438,126358.1141339874,82771.25510830645,43426.215040087256,0.6931471805599453,1.224744871391589,-1.7073527673675688,3.0936471284874596,1,0.287682072451781,0.3770369514319492,-0.4513103523548394,1.0266744972584014,1,-0.08256750612926964,0.11286652959662007,-0.3037859041386449,0.13865089188010568,1,-0.009858771931668113,0.0537576446931455,-0.11522375553023328,0.09550621166689707,1,0.06436329553415901,0.03499973062943673,-0.004236176499536989,0.13296276756785502,1,-0.012937396897631653,0.025276234230497786,-0.06247881598940731,0.036604022194144006,1,-0.012478820941766914,0.020821492847390637,-0.05328894692265256,0.02833130503911873,1,-0.022209526886139995,0.020433885978616305,-0.062259943404227955,0.017840889631947965,1,6.676563380600806e-4,0.022997362676519497,-0.04440717450791813,0.0457424871840383,1,2,19,175,895,2679,5876,10461,14438,15444,1,13,169,827,2262,4771,7879,9803,9147,3.900612396146195e-5,3.768046961764239e-4,0.003523962948046718,0.018328520816694314,0.055799712565870324,0.12787256267409472,0.24534452835498852,0.385301024765158,0.5205433280528498,2.052376652163205e-5,2.738225629791895e-4,0.0036670572408106583,0.01855716369348143,0.05259731200297633,0.12180861928104575,0.23420825778068427,0.36642619519306247,0.48956326268464995,-7.437036980057459e-4,-4.033953660662463e-4,-0.001455832387762053,-0.005779534530582852,-0.027611509175380217,-0.08059764001833292,-0.17863032330587267,-0.3281766072998035,-0.5232844436523355,0.008026389319192893,0.007268669559448652,0.006539983256071437,5.507744440047455e-4,-0.020396692676410626,-0.06879860760984273,-0.17042486183207,-0.3261671735286351,-0.5319035226711543
99999,50682,49317,0.979689796897969,0.956689566895669,0.9340593405934059,0.9103791037910379,0.8513985139851399,0.7623376233762338,0.6418864188641886,0.48281482814828147,0.2835728357283573,0.9841955723925654,0.9685687226234166,0.9536324533364903,0.9387553766623259,0.8996882522394538,0.8363126948423504,0.7363363718874552,0.5836588927035239,0.36249556055404286,0.9750593101770181,0.9444816189143703,0.9139444816189144,0.881217430095099,0.8017722083662834,0.6863150637711134,0.5448222722387818,0.3791795932437091,0.2024656812052639,-0.46120466189555076,-0.6883588015577169,-0.7486632846199366,-0.8414191465342972,-0.7988544351485805,-0.7549246486248953,-0.5953749929878369,-0.4448136263288111,-0.28174212448915953,50682,49879,49061,48158,46755,43197,37138,28685,19199,49317,48086,46564,44950,42706,37532,29984,21244,12703,0.006,0.087,0.555,2.937,7.941,17.526,31.792,48.316,68.77,0.008,0.113,0.609,2.874,7.797,17.574,31.812,47.855,69.191,0.004,0.059,0.498,3.004,8.103,17.469,31.766,48.971,68.1,2,28,148,682,1753,3526,5209,5670,4881,1,14,114,658,1623,2939,4044,4094,3010,251437.63902780032,247355.8676836501,243007.76263154138,237266.70036437982,224833.56875228533,200638.5319658963,163741.77086379688,118483.73237028871,70544.12142460799,243445.2882522121,236678.10993143177,228797.5009055715,219028.5689979633,200299.25613843463,168239.53864908684,127306.16221011002,83600.79106634806,44199.93173053669,0.6931471805599453,1.224744871391589,-1.7073527673675688,3.0936471284874596,1,0.6498503748066212,0.32732683535398854,0.008289777512803687,1.2914109721004388,0,0.201218190685244,0.1246141508068733,-0.043025544896227674,0.44546192626671566,1,-0.044239946245055124,0.05464460173457047,-0.15134336564481324,0.062863473154703,1,-0.03849531915112534,0.034446967953384984,-0.1060113763397599,0.02902073803750923,1,0.0059926555505588975,0.024977175051625458,-0.042962607550627,0.054947918651744795,1,0.0014470416819255824,0.02095841950185535,-0.039631460541710906,0.04252554390556207,1,-0.023052680523570988,0.02050918661378742,-0.06325068628659433,0.017145325239452353,1,0.01589358320643952,0.023175460375384534,-0.029530319129314163,0.061317485542193205,1,2,30,176,856,2576,5927,10457,14304,15263,1,15,129,781,2376,4948,7907,9719,9007,3.9461741841284874e-5,6.014314067480604e-4,0.003585324614475748,0.017710833402300754,0.054142670982386815,0.12998377121803587,0.24670881894965319,0.383290013130041,0.5159730908353335,2.027698359592027e-5,3.119346185039616e-4,0.0027694883960583095,0.017327446586648327,0.05467221979336846,0.12513593485243166,0.2336100688391881,0.3617179649410101,0.48165775401069516,-0.0032977894623203337,-0.003452156561310643,-0.004540888763401296,-0.009983269793738,-0.029993909959299705,-0.08010513179716348,-0.18148614657702838,-0.3360640572404335,-0.5272213234313807,0.003804700704321374,0.003942933950329865,0.002808109613419014,-0.001007388197477143,-0.022894199343636547,-0.07621266866648492,-0.1723998550259998,-0.3250921876166819,-0.5279630792774973
100000,50931,49069,0.97913,0.95662,0.93404,0.91078,0.85189,0.76313,0.64293,0.48424,0.28299,0.9836445386895997,0.9675639590818951,0.9524650998409613,0.937248434156015,0.8971157055624276,0.8335394946103551,0.7336199956804303,0.5808446722035695,0.3591918477940743,0.974444150074385,0.945260755262997,0.9149157309095356,0.8833071796857487,0.8049481342599197,0.6900487069229044,0.5487986304999083,0.383969512319387,0.20389655383235852,-0.4507546024695884,-0.6122085690014234,-0.7300322906336046,-0.7808586101730608,-0.7526091174498465,-0.7403629088594555,-0.5842386403596216,-0.42432947081509426,-0.2771332376609945,50931,50095,49254,48292,46828,43267,37198,28590,19040,49069,47814,46362,44737,42550,37477,29974,21345,12900,0.008,0.087,0.71,3.087,7.721,17.216,31.917,48.028,70.047,0.012,0.089,0.795,3.043,7.544,17.221,32.441,48.071,70.425,0.004,0.085,0.619,3.135,7.921,17.209,31.242,47.969,69.459,3,22,194,724,1699,3459,5323,5668,4899,1,20,141,684,1581,2891,3980,4051,3100,252564.30078042106,248372.05903223026,243903.85694702354,237886.1410091321,225219.73605064518,200854.46138362394,164079.9723676995,117910.11276618083,69563.63935037974,242274.22134134418,235467.98003706196,227703.1062091152,218171.7197872901,199605.00316250365,167994.14437564716,127392.18438517701,84449.62877067596,44630.90200028175,1.0986122886681098,1.1547005383792515,-1.1646007665552232,3.361825343891443,1,0.04598511324182322,0.30895719032666236,-0.5595709797984351,0.6515412062820815,1,0.2502368419697359,0.11066543162531836,0.033332595984111896,0.4671410879553599,0,-0.02978530317004987,0.053321700776577136,-0.13429583669214104,0.07472523035204132,1,-0.048764915150986396,0.034944135237318784,-0.11725542021613121,0.019725589914158417,1,6.970665399885372e-4,0.02519924539556894,-0.048693454435326584,0.05008758751530366,1,0.03765971150384674,0.02095519667960261,-0.003412473988174375,0.07873189699586786,1,0.0021241157507469405,0.020573811131925534,-0.0382005540678271,0.04244878556932098,1,0.013811663325265218,0.022950031277293125,-0.031170397978229306,0.058793724628759744,1,3,25,219,942,2606,5883,10578,14442,15442,1,21,162,841,2374,4912,7866,9635,9041,5.890322200624374e-5,4.990219170425965e-4,0.004444083686763124,0.019418676561533704,0.05459306588457107,0.12875621019456787,0.2491696699879867,0.38652178567605183,0.5219889801575229,2.0379465650410645e-5,4.3919272194917913e-4,0.003492658948321583,0.018733015547734665,0.0547723969268394,0.12436072712542408,0.232309509746013,0.35779271417431024,0.4798577570192665,5.544893045047782e-4,6.662138662323797e-4,4.081041496237249e-4,-0.00643153722932698,-0.029191775554950363,-0.0779578751066949,-0.1765917223595771,-0.33410735324327917,-0.5269527223742627,-0.0024014615368719663,-0.0031846235586447014,-0.004025654482946276,-0.008888810907321434,-0.03165045021611058,-0.08338120053941382,-0.17765502108698333,-0.3301896687591468,-0.5239265077649736
100000,51059,48941,0.98018,0.95795,0.93559,0.91145,0.85224,0.76411,0.64312,0.48444,0.28532,0.9841751699014866,0.9684678509175659,0.9537593764076853,0.9387179537397912,0.9002722340821403,0.8387747507785112,0.7361483773673593,0.5835406098826847,0.36536164045515973,0.9760119327353344,0.9469769722727366,0.9166343147871927,0.8830019819783004,0.802129094215484,0.6862140127909115,0.546065670909871,0.38105065282687317,0.20181442961933757,-0.4203621088763911,-0.629687410915072,-0.7556384652707099,-0.8548072578858442,-0.8321746845943659,-0.7913914333379382,-0.5602903141826595,-0.4399004693494726,-0.3055095830313758,51059,50250,49431,48511,47064,43566,37622,29008,19363,48941,47767,46334,44691,42434,37215,29760,20989,12615,0.002,0.06,0.705,3.01,7.855,16.869,31.936,48.281,69.388,0.004,0.068,0.698,2.967,7.594,16.847,31.504,47.888,69.028,0,0.051,0.712,3.057,8.152,16.895,32.506,48.849,69.973,1,17,171,709,1721,3419,5230,5747,4892,0,12,162,666,1621,2820,4096,4047,3061,253334.98742378526,249160.5352800416,244891.31497700806,238973.4480811168,226611.58803935858,202944.09043882677,166010.45456475587,120008.33318112207,70870.01448384071,241785.1618631579,235173.54305432067,227437.97485192955,217844.6262008022,198853.64789658072,166914.37760959248,126008.92716903225,82846.50833412392,43745.52930682974,Inf,Inf,NaN,Inf,NA,0.287682072451781,0.3770369514319492,-0.4513103523548394,1.0266744972584014,1,-0.019858808649603286,0.10963937578510335,-0.23475198518840587,0.19503436788919928,1,-0.029882701600012697,0.05396238261089404,-0.13564897151736502,0.07588356831733961,1,-0.07090483411081296,0.03461156845479543,-0.138743508282212,-0.0030661599394139066,0,-0.0028451207621861324,0.025438024909474336,-0.05270364958475583,0.047013408060383566,1,-0.03131016578421437,0.020864927843396292,-0.07220542435727109,0.009585092788842363,1,-0.01986895633984969,0.020520732025456484,-0.0600895911097444,0.02035167843004502,1,-0.01359723397142318,0.02304573704647063,-0.058766878582505615,0.03157241063965926,1,1,18,189,896,2587,5820,10435,14326,15324,0,12,174,836,2402,4862,7920,9783,9095,1.9585185765486987e-5,3.582018268293168e-4,0.0038221197597524724,0.018399112899913753,0.05397454621322762,0.1266125698870929,0.2436547038083452,0.3811424162609413,0.5143144822956872,0,2.5121946113425584e-4,0.00375436930910974,0.018635340273288604,0.055582552354506536,0.12385052347352064,0.2358265840876608,0.36606173994387275,0.487693710118505,-0.005911794421272783,-0.0060207257562750255,-0.00625202340988249,-0.010703869008784906,-0.03011990014856444,-0.08007212306441684,-0.1772768353852462,-0.32836686398247134,-0.5252318930704281,0.012411365854548448,0.013300411870313052,0.012558277597611018,0.007410965366791443,-0.016909903084111094,-0.06779746644743141,-0.16216014752744218,-0.32088583706174423,-0.5178706792675931
100000,51013,48987,0.97988,0.95845,0.93641,0.91267,0.85289,0.76394,0.64465,0.48702,0.28689,0.9842393115480368,0.9691843255640719,0.955285907513771,0.9403093329151393,0.900417540626899,0.8366886871973811,0.7374590790582792,0.5845176719659695,0.365004998725815,0.9753403964317063,0.9472717251515709,0.9167534243778962,0.8838875620062465,0.8033968195643743,0.6881825790515851,0.5480025312838099,0.38549002796660337,0.2055443280870435,-0.4521747287109586,-0.6386973841426745,-0.817919547248772,-0.8374683575174284,-0.7891700085614561,-0.745505429184408,-0.5906089707763215,-0.4183491757528216,-0.29089326939696536,51013,50208,49419,48547,47055,43498,37491,28912,19238,48987,47775,46382,44753,42510,37444,29978,21167,12873,0.01,0.085,0.652,3.131,7.603,16.976,32.11,48.062,70.586,0.004,0.084,0.678,3.163,7.693,16.929,32.024,48.519,71.782,0.017,0.085,0.623,3.096,7.501,17.032,32.223,47.41,68.705,1,21,166,756,1741,3423,5295,5787,5044,4,20,142,675,1499,2861,4087,3967,3072,253041.1516961572,248994.24164303186,244815.43058535975,238989.98693233816,226301.54920451346,202198.06053513405,165343.6855078354,119272.05040651566,70268.15992954778,241880.2292211903,235302.83092439082,227847.71762158876,218016.5945846937,199837.9724874588,167981.960034743,126836.81256894766,83674.95312692213,44712.74037368764,-1.4469189829363254,1.118033988749895,-3.638265600886119,0.7444276350134684,1,-0.011834457647002796,0.3124404705204619,-0.6242177798671081,0.6005488645731026,1,0.08460076915294254,0.1143081357851178,-0.13944317698588835,0.3086447152917734,1,0.02140998859603107,0.05295500735749929,-0.08238182582466755,0.12520180301672967,1,0.025274479489298243,0.03523483995104691,-0.043785806814753706,0.09433476579335019,1,-0.006065799936065712,0.025331196842054357,-0.05571494574649225,0.04358334587436082,1,-0.006194861593747061,0.020821519175055172,-0.047005039176855196,0.03461531598936107,1,0.02312229689172423,0.020612636005585123,-0.017278469679222613,0.06352306346267107,1,0.04381177146202061,0.022886157087371864,-0.0010450964292282455,0.08866863935326946,1,1,22,188,941,2654,5858,10486,14495,15624,4,24,164,831,2288,4773,7821,9645,9083,1.9602846333287594e-5,4.3816845585452807e-4,0.0038025120851115472,0.01930969383567266,0.0553285523682455,0.1275335815209109,0.24567733470783937,0.3853003721424774,0.5239788047488094,8.165431645130341e-5,5.023127315347747e-4,0.0035341780880958538,0.018504086040660003,0.05284186701771403,0.12127756885862384,0.23199454200284764,0.35928478301359656,0.4809891972039822,0.004898961752544932,0.005246854506510123,0.004912208181963118,-1.1213473356724205e-4,-0.02189720166597542,-0.07083469732639906,-0.16486001537607545,-0.3178142485577485,-0.5103591845585185,0.002663923559631604,0.0037713172004560183,0.0033734053355178252,-5.556459324230711e-4,-0.0220576725162025,-0.07264303763364609,-0.16785461134424323,-0.3257562765115938,-0.5156494349478299
100000,50801,49199,0.97986,0.95853,0.93517,0.91133,0.85175,0.76238,0.64139,0.48468,0.28311,0.9848821873585165,0.9708076612665105,0.955138678372473,0.9394893801303124,0.900474400110234,0.8342749158481132,0.732249365169977,0.5802641680281885,0.35926458140587786,0.9746742819976015,0.9458525579788207,0.9145511087623732,0.8822537043435842,0.8014390536393016,0.6881440679688612,0.5475721051240879,0.3859834549482713,0.20447570072562452,-0.5213157730331934,-0.7352778768173165,-0.7267407342218786,-0.7775397780490041,-0.8179237427563638,-0.6912526092904867,-0.5618057514812962,-0.4084441837472417,-0.2803920834663204,50801,50031,49306,48367,46890,43262,37273,28714,19012,49199,47951,46515,44836,42650,37431,29949,21262,12938,0.008,0.06,0.62,2.953,8.066,16.9,31.34,48.74,68.338,0.008,0.04,0.598,2.949,8.245,16.585,31.61,49.825,68.168,0.008,0.08,0.644,2.958,7.865,17.277,30.989,47.219,68.603,2,10,146,702,1859,3336,5200,5885,4774,2,19,147,647,1573,2902,3937,3974,3085,252142.2881365159,248343.32037073097,244115.96001155197,238061.784818278,225481.94893417147,201145.20540809917,164502.62962576307,118114.12900650382,70032.86597241876,242912.74652719553,236057.7098006453,228276.33474336073,218710.3043769308,200008.3280762784,167970.87280016651,127043.07856067046,84161.62359238658,44968.86573353363,0,1,-1.96,1.96,1,-0.6931471805599453,0.39068091705043445,-1.4588817779787968,0.07258741685890624,1,-0.07410797215372196,0.11684192807776037,-0.3031181511861323,0.15490220687868833,1,-0.003047234455468969,0.05449859152856385,-0.1098644738514541,0.10377000494051618,1,0.04718441950132104,0.03425859780116333,-0.019962432188959094,0.11433127119160116,1,-0.040877464793629324,0.02538405266738024,-0.0906302080216946,0.008875278434435946,1,0.019841223422208988,0.021126007675581024,-0.02156575162192982,0.0612481984663478,1,0.05372051213291233,0.020531906049243237,0.01347797627639559,0.09396304798942907,0,-0.0063610190284038364,0.023100152813204218,-0.0516373185422841,0.038915280485476426,1,2,12,158,857,2696,5819,10309,14370,15240,2,21,167,806,2329,4901,7844,9652,9137,3.9369303753863115e-5,2.3984170447504646e-4,0.0032036984468145503,0.01766209142244755,0.05648794183585811,0.1272051590337742,0.2432400547402199,0.3863007070082529,0.5169957256258905,4.0651232748633105e-5,4.379288052885117e-4,0.003588696679918341,0.0179131014557173,0.05365617656545178,0.12429622115140755,0.23168714555765596,0.35827765404602824,0.4811479726171669,0.005390930814868205,0.005885529057010348,0.005387783287416095,7.991031861559808e-4,-0.018905315549368095,-0.07313121041472614,-0.1670614306398631,-0.322670778506271,-0.5230615297557628,-0.001249237361578474,-6.7327378750916e-4,-0.0021040192256954245,-0.006790486051731831,-0.029628874739739037,-0.0811871063413783,-0.18271774936546398,-0.33006922632056984,-0.5212282992954286
