99679.79,50828.54,48851.25,0.9734776733752057,0.979586460581633,0.9671216503620278,0.6168305271558502,50828.54,48851.25,-3.0506039889154486e-4,2.2728907225563074e-4,278.61,265.63,278.61,265.63,251325.6975376315,240012.33930221817,0.005481435255402558,0.0054375136866314285,1.1076400000000002,1.1085599999999998,1.1067700000000003,1.002345346443471,0.9979705646709541
NA,NA,NA,0.9339487964605823,0.9516595311052569,0.9155210820360827,0.5273718138517843,49513.27,46980.79,-0.0035780409959357312,-0.003291002162832649,384.81,356.76,662.5,621.06,243716.4972858597,228289.15788005348,0.013305689137826131,0.013145583310028375,1.5711200000000005,1.57897,1.5627700000000002,1.0108950183220156,1.001920616348705
NA,NA,NA,0.876684127630227,0.9131722667604637,0.8387189389186921,0.471084106692512,47718.97,44120.03,-0.011352831343887195,-0.011359663855499831,476.71,425.16,1129.22,1029.47,233340.35588914738,210847.13850910176,0.02334495536303567,0.023018320651500255,2.030420000000001,2.042979999999999,2.0165100000000007,1.0136109278340195,0.9979085550549449
NA,NA,NA,0.7934024592084326,0.8573767957570467,0.726838717387348,0.44026589983119485,45316.47,39998.56,-0.023995744848796966,-0.024603741037679653,742.4,612.42,1841.14,1586.34,218927.5813119465,185772.14917948737,0.03966728735003415,0.03871729382259119,3.3477000000000015,3.39119,3.296650000000001,1.0288727787797303,1.0024476387705847
NA,NA,NA,0.6753716301115285,0.7717511833324909,0.5750908126949286,0.4492411960184897,41814.04,34066.2,-0.04541470047596022,-0.04607464979901168,1470.59,1086.49,3235.76,2527.27,196880.39305438136,150684.4276395266,0.07425043003314215,0.07117647439381929,7.357140000000005,7.469400000000003,7.2104199999999965,1.0360602366088028,0.9973103201604792
NA,NA,NA,0.521864565903367,0.6442101281259837,0.39456712387967635,0.4794788000043681,36203.2,25921.82,-0.08734595376543959,-0.08834813432548692,2699.23,1677.82,5723.04,3849.89,161957.9295402828,105751.791989028,0.14589573444325715,0.13703559098154738,16.35004,16.666430000000002,15.865450000000004,1.0506157105344813,1.0013789971922327
NA,NA,NA,0.34723036623880854,0.46969019267997353,0.21981368271060475,0.5401983109104063,27654.58,16276.03,-0.16597507088278632,-0.16670609613505222,3599.07,1769.29,8688.75,4768.35,113176.60738899135,59038.099464530846,0.26535099017074604,0.24738508993240363,31.172790000000006,31.800729999999994,29.96934000000003,1.0612339240919846,0.9990891773031515
NA,NA,NA,0.18333957105188692,0.2719321122187653,0.0911603035560211,0.6208414095322213,16908.24,7595.96,-0.2682104339909676,-0.2682419830506501,2991.71,1099.09,9957.18,4241.27,59926.63427352104,23406.82866362993,0.4170754522942961,0.394977158616585,49.09049000000002,49.92425999999997,46.95974999999999,1.063356175170546,1.004287932738392
NA,NA,NA,0.06165724611338615,0.09933622798488559,0.022452633330180206,0.7187779984318611,7371.01,2374.06,-0.3854389241323088,-0.3865914261758998,1420.11,371.96,7871.05,2451.2,20709.808223380824,5771.921606216978,0.5694627473534617,0.5504442148114662,67.67205,68.57281999999998,64.45801999999993,1.0648495148233914,1.0065118336904824
99678.74,50828.94,48849.8,0.9734037497928351,0.9795349989470268,0.9670238807726854,0.6165278787885601,50828.94,48849.8,2.7906916587032948e-5,-6.659050028343869e-4,276.68,264.02,276.68,264.02,251323.3640427592,239987.45111937763,0.00544324688575633,0.005404783412685945,1.1005399999999999,1.1008700000000005,1.1001599999999998,1.0009280981165545,0.9964780968802884
